612040011047768064,"In other news I found the female scholar in Ancient Greece @britishmuseum #DefiningBeauty Terracotta, 4th century BC http://t.co/dkhDTzswlf",nocode
613683277447213060,"Jackson #Pollock at @TateLiverpool is @guardian Exhibition of the Week - we have special offers for conf delegates on http://t.co/GDDbrBtd24",nocode
614712120958128128,"@NationalGallery Degas, but he's not on the list.",nocode
614108275504730112,"Sir Mark Jones, former Director of @V_and_A is giving a lecture on this subject @britishmuseum on Saturday the 27th of June... #medals",nocode
612938438963265536,"Great &amp; Exciting news for @Tate_StIves We look forward to our next visit! #Cornwall  https://t.co/IsrfGC5LnK",happy
612999731975991296,"Going to London. Go. British Museum: Bonaparte and the British @britishmuseum http://t.co/sFbRPc04BP",nocode
610749901484519424,"New blog post by Paul Willis formerly @PlymouthMuseum, 'Sir Joshua Reynolds: Sketchbooks to Genius' | http://t.co/Zpg8UUjWCN #Reynolds",nocode
614024705025122304,"My highlight of #DefiningBeauty at the @britishmuseum was this personified vine, bff of Bacchus: http://t.co/kCJC2KHPhC",happy
613778121699930112,"You can view works by de Hooch, known for orderly interiors and sunny courtyards, in room... http://t.co/eJW2acM8AX via @NationalGallery",nocode
613686536215789570,"FLAMIN: the Artists Present…  Screenings, events and discussions @FL_FLAMIN @_TheWhitechapel Sat 27 June, 1.20–6pm http://t.co/qEzPZ0TqeJ",nocode
612207305095020544,"@judrop1948 Thank you Julia, dear lady X. Hi to ---&gt; @Duck_Di @DuncanSalkeld @Heather1576 @NottArchaeology @AidanBaker @britishmuseum",nocode
613057713510023168,"@NationalGallery 2nd GENOCIDE against #Biafra by #Buhari has begun,3days of unreported aerial Bombardment in #Biafra http://t.co/wKWao0IQ32",not-relevant
610268986165592064,"SPQ-RT @appendixjournal: ancient Roman Swiss Army knife, 3rd century CE, at @fitzmuseum_UK. http://t.co/RXJX1GJ2B1 http://t.co/iSXXiRRCLV",nocode
612885683942858752,"@Tate_StIves is gifted 2nd studio by Barbara Hepworth's family watch my report 1330 @BBCSpotlight",nocode
614908976166252544,"Fantastic day incl #LondonPride lunch at Wahaca #DefiningBeauty @britishmuseum &amp; paddling in Hyde Park. Now  nice glass of Rose and #Kanye",happy
614173991998234624,"Thank you @stockleyacademy @NationalGallery looking forward to it :)",happy
611517198327263232,"@britishmuseum what did they do with those who announced Napoleon's victory?",nocode
611572739938369537,"Object biographies are now a major focus of museum development -esp after @britishmuseum 's http://t.co/dwEjGSYll2 #objects2015",nocode
612546991445417984,"@tateliverpool lovely picture that",happy
615108303564210177,"Massive queues at gates of @britishmuseum today for security bag searches. Sad to see, but necessary.",sad
614192390933385216,"@cpdickenson @rogueclassicist @britishmuseum Germanicus maybe?",nocode
612237866123571202,"@NationalGallery And of course a plume and a laurel wreath. The first means impetousness of youth, the second rewards achievements",nocode
611468994307092481,"Wonderful to see today @ThelmaHulbert #valuation @HonitonTown #History #Waterloo1815 @1815Project @Waterloo200org http://t.co/yvqPhjRZvl",happy
614387429299105792,"Looking forward to @britishmuseum tomorrow eve for Greek Art Defining Beauty. Msg us for tix http://t.co/PCSrcyIxr4 http://t.co/ZapM1Tmzt0",happy
610434325193076736,"@NationalGallery Is it ever ok to dispose of works? Under what conditions? #AskTheGallery",nocode
611535568732696576,"What lies beneath: drapery and the suggested form http://t.co/1MOcK52y7E via @britishmuseum",nocode
611594479271849984,"@johnlangdon26 @kettlesyard agree. Lovely place to work/volunteer? Amazing domestic #architectural spaces &amp; #art. I want to visit every wk!",happy
611542291036143616,"@SternbergClarke @britishmuseum We're commemorating the #BattleofWaterloo with #BeefWellingtonDay &gt;&gt;http://t.co/eCjUoD8JRu",nocode
612126885636608001,"The Artist Project: Sarah Sze from MMA Digital Media on Vimeo cc: @britishmuseum @chr1sm1chaels @MattBannert  https://t.co/AEiU5gfdnb",nocode
612969909568598016,"Doin a meetin (at @BritishMuseum in London, Greater London) https://t.co/ELeVnExtUN",nocode
613330934688051200,"Bad times at the National Gallery! Stop the privatisation of services at the @NationalGallery! https://t.co/ypfYtLhYus via @38_degrees",angry
614142354153279488,"Ancient artefact meets new technology for RAMM’s millionth visitor @RAMMuseum #Exeter http://t.co/k0mzZNT5r3 http://t.co/9TaARMlXX2",nocode
613421218566246400,"Follow us on Instagram to see the finer details in our rooms and our collection: http://t... http://t.co/gnSSJZhAnM via @NationalGallery",nocode
614389543408570368,"@britishmuseum Wish you could extend the exhibition, 😭, I will only be in London in August...",sad
614005591019622400,"@NationalGallery @BMAGcurators Beautiful Guido Reni ! I also love his pupil Cagnacci... ""The Death of Cleopatra"" http://t.co/pJJs7ghFYf",happy
615249410902114304,"@MrStuchbery @britishmuseum Saw one of these in The Cloisters in New York - magnificent work!",happy
614508526816391168,"Ancient beauty and modern lives http://t.co/WgjVKmZ0WC via @BritishMuseum",nocode
612093046730149888,"Hear about a rare collection of #Indigenous Australian objects on display at the @britishmuseum http://t.co/8Tl2rVs75g",nocode
612251777224835072,"Loving the Samba Band @britishmuseum #DiscoveryDay",happy
614107968469106690,"Are you interested in #medals of Louis XIV or French history in general? Or have you seen @britishmuseum's Triumph &amp; Disaster exhibition?",nocode
611826657557676032,"Photography Today is out! http://t.co/mOEJt3vNon Stories via @Jamsphere @_TheWhitechapel @KenRosatoABC7",happy
611834798194225153,"Thanks Alex. Great to hear from you! Will pass that on. @alexpeterss @FAHACS @britishmuseum",happy
612273637060546561,"@Gaia_sGarden @britishmuseum Yes that is why is a treasure!",happy
615390875103952900,"Ancient beauty and modern lives http://t.co/jlniWotj0g via @britishmuseum",nocode
614015752329383936,"COMPETITION: Visit our FB page for details on how to win 2 FREE tickets to see #DefiningBeauty or #IndigenousAustralia at @britishmuseum",nocode
613316807663976448,"@britishmuseum @GenXMedia looks like a greave, but designed to be stitched directly onto substrate of leather or padding.",nocode
610558502071848962,"@NationalGallery #AskTheGallery We are boycotting the National Gallery until you reinstate Candy Unwin and stop privatisation...",angry
613732194675200002,"Great @penn_state pic! #SHCTravel @britishmuseum  https://t.co/WCtjm3PPbG",happy
614452831714586624,"@britishmuseum @Moonbootica Wow, he was a very old 32.",surprise
614774436089040896,"MT @NationalGallery The monumental 'Italian Woman' by Corot, best known as a landscape painter http://t.co/rIEtTypLYF http://t.co/cCHLqahyZH",nocode
614418266564481025,"@neilcford @metoffice I am indeed keeping a safe distance today.  Other Informatics Lab colleagues are at @RAMMuseum today. cc @LabbyTheRat",nocode
612947159462375425,"@NationalGallery I do. I use this in my history class for Renaissance art",nocode
612638196648775680,"Can't wait for this, its going to be BIG @_TheWhitechapel http://t.co/usdQGFFf3V #yesjim",happy
612963249588469760,"Found this yesterday @BritishMuseum - desperately needs more info on the exhibit though :( Pillar of Emperor Ashoka http://t.co/0XtD8ly3nX",sad
610377994184585216,"Just landed on my desk #dazzleferry looking great @tateliverpool @Biennial http://t.co/EUvoI3wVot",happy
611186397538594816,"@ThelmaHulbert You are more than welcome - great to work with another local business. #CosmicUK",happy
614801756829171712,"Thanks to @NationalGallery doing an amazing job explaining paintings to people with visual impairment… https://t.co/PjSAS8ukby",happy
615534649369083908,"OMG! I thought she was asleep upstairs!@3speeders @Tate_StIves",surprise
614034149712728064,"It's our weekly #ZapRecommends feat. The Skriker at @MIFestival, Jackson Pollock at @tateliverpool + more! http://t.co/iCiARJL5Ld",nocode
611978983480107008,"@britishmuseum sorry don't know where "" in anyway"" came from!!",not-relevant
612937452454563840,"New exhibition @MAACambridge reunites 100-yr-old photographs with indigenous communities in Siberia &amp; Inner Mongolia https://t.co/EUczbCYMFU",nocode
612873684840136704,"“@carvh12: “@VanGoghTheLife: Sunflowers, 1889. @VanGoghMuseum. Now at London's @NationalGallery! http://t.co/Y2oNfs4zIW””",nocode
613676353842487297,"Amazing!!!! 😍🎨 @NationalGallery http://t.co/cOSlvmCHLh",happy
610763751265038336,"@davidcharlesbow: @NationalGallery #AskTheGallery Pete and Dud have a few questions. http://t.co/D5Eet1Y56F The Leonardo cartoon is a hoot!",happy
614919676259381248,"Absolutely loved #DefiningBeauty at @britishmuseum So many treasures plus my peerless friend @LittleMissMoo Roll on Shakespeare Roadtrip!",happy
613293502609403904,"Nursery students getting very messy at @tateliverpool today. Loads of fun! https://t.co/mNT322T5se",happy
613618459503652864,"Exhibition of the Week http://t.co/6cCHcKKAwO Jackson Pollock at @tateliverpool @Gdnartanddesign http://t.co/7TNlxPYIsp",nocode
612736558597320704,"Has any got reliable links on the history of the #beninbronzes @britishmuseum @HornimanMuseum #nigeria #RT",nocode
613584589378953216,"#NG365 Jacob van Ruisdael's ""Two Watermills and an Open Sluice at Singraven"" @NationalGallery #art @JohnConstableRA http://t.co/zFdXhuono7",nocode
613683938096230400,"New blog post #NewBlogger #museums @NationalGallery  https://t.co/45Oyixd0DC",nocode
614487937477124096,"A very intresting insight into ancient Egypt @britishmuseum exhibition Ancient Lives #8mummies",happy
612946026614423552,"Perino del Vaga: drawing of Vertumnus &amp; Pomona from #Ovid's poem #Metamorphoses @britishmuseum http://t.co/CW9L5wI8BE http://t.co/3JiMXkhOcm",nocode
615396673125249024,"@DrDonnaYates they arefrom about 500 BC and are now in the @britishmuseum",nocode
612189368153960448,"New Blog ""Finally made it to @kettlesyard this week 🌀 ✨ #kettlesyard..."" http://t.co/MOOXtIov6R , pebbles, interiors, kettlesyard",happy
614078984075235328,"Not my current mood! I've just had a glorious morning in the Print Room @britishmuseum with Durer &amp; Rembrandt &amp; this! http://t.co/KbYpYSFSiP",happy
613719612136521728,"Congratulations to our very own @tateliverpool on receiving such a glowing report from @guardian http://t.co/r6gRS814yO #itsliverpool",happy
614772895584284672,"Drawing twice in one week @FitzMuseum_UK Feeling creative",happy
611118432898125824,"Second phase of Cornwall s Tate St Ives steams ahead @Tate_StIves @ILoveCornwallUK @BAMConstructUK @attractionsmag http://t.co/MluJ7LuymQ",nocode
613321954792181760,"We're giving away 5 pairs of tickets to Jackson #Pollock: Blind Spots at @tateliverpool! http://t.co/Wr19uS63rh  #art #Liverpool #win",nocode
615086219857371136,"@pwadey @NationalGallery Stunning!",happy
615474520665796608,"5 things: #Pollock @tateliverpool, opening http://t.co/Oc9P0yhNCl",nocode
614414814027358209,"Attending @FitzMuseum_UK lecture on 18c gold boxes. Tangents: luxury - social ritual - possessions...smartwatches? http://t.co/w8ccP1QHKo",nocode
610561366630469634,"@NationalGallery: Tweet your questions #AskTheGallery for our Q&amp;A with Director Nicholas Penny http://t.co/n9Uaw73AJk http://t.co/okaCNd7Yne",nocode
613754688413036544,"@_TheWhitechapel what time to meet on 5th July re tour around Gallery's neighbourhood please?",nocode
611544273067057152,"See me speak at 'The London Open: Live' event 30 July, 6.30pm at @_TheWhitechapel with @LIMITACTION2015 @sk_kira http://t.co/81v5lIsHtu",nocode
611548202874052608,"'Traditions in Contemporary Arab Culture' 27 June - complement to July events @BritishMuseum  https://t.co/GSvsBfnAc4 http://t.co/RmeSVfU8u2",nocode
611205543584223232,"Stop the privatisation of services at the @NationalGallery! Sign the petition now: https://t.co/w0xozuIolp via @38_degrees",angry
610749384079372288,"#AskTheGallery @NationalGallery is there a painting or paintings you wished was part of the nationals collection?",nocode
610723611641544704,"@alexmonro @Cambscene @FitzMuseum_UK I must go and find out!",nocode
613390771543277568,"@ThelmaHulbert :-) @newmanmpaul @LisaLooly @DrawntoDevon @MooseAllain @roshvarosha",not-relevant
612985658974433281,"@Tate thank you for sharing!:  http://t.co/t4YVZQ6HG4 via @NationalGallery",happy
615400366851665920,"Project @britishmuseum en http://t.co/Nd7PJwhZe8 ter bescherming Afrikaanse rotskunst http://t.co/n9C1j8Bm8Q Met database en crowdfunding",nocode
611951733829435392,"@_TheWhitechapel How are you doing? I would like to show you this http://t.co/5B26kAIF6p",nocode
611916585721286657,"'Jackson #Pollock: Blind Spots' is @tateliverpool from 30 June - 18 October! http://t.co/BlZdwfRZ0c @itsnicethat http://t.co/wwXS0gbpq2",happy
612158964130816000,"Really pleased to be part of @kettlesyard #CastleHill15 Come see the Cold War bunker &amp; the historic artefacts from Cambs we store there.",happy
610864335955587073,"@harrietdouch @NationalGallery The trees have shadows on the far bank.",nocode
614721671799439360,"@NationalGallery I was introduced to the wonderful work of Canaletto on my 1st visit to your amazing gallery his paintings are breathtaking",happy
614774759289655296,"Testing out the @camsciencecntr stamp for this summer's museum passport @CamUnivMuseums #SatM2015 http://t.co/uqgGHukiNC",nocode
611204372131745792,"Our curatorial trainee @HelenHillyard will re-launch the Baroque Galleries @BM_AG this we... http://t.co/ycHeNuWAOD via @NationalGallery",not-relevant
614536383231692800,"This #Goya was stolen from the @NationalGallery in 1961, returned in 1965, and had a cameo in #JamesBond's Dr. No. http://t.co/wYwYeZsVFh",nocode
611544067604918273,"@britishmuseum @69quietgirl @Charles_XII - and will again... #austerity",sad
615255908009025536,"@MrStuchbery @britishmuseum looks like Paul Weller!",not-relevant
615076045667082240,"I'm on a train on my way south for a fun filled few days. @britishmuseum @NHM_London woo hoo!",happy
611524452568956930,"@Ophiolatrist @britishmuseum He read Machiavelli, and many more that Hitler followed similar policies or were inspired by Napoleon",nocode
615088940094259201,"Finally made it and well worth it #Britishmuseum #Greek #sculpture @britishmuseum https://t.co/YSBFsPAC7Q",happy
613496082174087168,"Making an impression: MARCUS AGRIPPA @britishmuseum bookshop. Spotted by Karl Galinsky. @penswordbooks @casematepub http://t.co/VT55iT2nYp",nocode
610333534310506496,"The Top 5 Art shows 2C in London @LondonArtCritic http://t.co/3m3STr5gIE   @PianoNobile85 @_TheWhitechapel @ExploreWellcome @CGP_London",nocode
612993217240412160,"Simon, myself &amp; our New Knight Piano, destined for the Edge Practice Rooms. Thank you Kath &amp; Simon Arnold. @ICIABath http://t.co/bZWKXDqaWk",happy
612283376284905472,"Thanks to the wonderful artists who made us this fantastic lantern! #artseducation #DiscoveryDay @britishmuseum http://t.co/B7j96mdRUN",happy
614777306284957697,"We are thrilled to have Neil MacGregor here from the @britishmuseum talking about Germany: Memories of a Nation. Sponsor - @bailliegifford",happy
610561127601315840,"lindersterling's photo https://t.co/NBUIUvsXDH @kettlesyard @CircuitCambs",nocode
614111612119724032,"@ruthgarmon97 @britishmuseum @MarcelBETR @andresstifler3 @antoniovargas97 @Gerardivi Els frisos del Partenó... Maremeua!",nocode
612227637671559169,"Luke's @AFCCommunity friend @DogsTrust Fudge @britishmuseum http://t.co/3bDIdPIH7V",nocode
615176084854820864,"Cool: @britishmuseum putting 30,000 years, 25,000 digital images of African rock art online http://t.co/Pkp6S7twM3 http://t.co/wXc70lRXDG",happy
610360844258570240,"@RLGCHoylake @tateliverpool  @tell_liverpool @liverpoolmag  Friday, 19/06/15  Speke Hall Friday, 19/06/15  Speke Hall http://t.co/QpBKCxbWVv",nocode
612217248166641668,"One of the most beautiful Places in London: @NationalGallery http://t.co/ycPBGVW64B",happy
613430401999220736,"Our book 'Alfred Wallis Cornish Primitive Painter' has 100 fabulous paintings @Tate_StIves @StIvesSociety http://t.co/N81bg96b7M",happy
614083129234595841,"@britishmuseum #wonderful :) http://t.co/jIHDsg8bc2",happy
615552168133791744,"Can't wait to see Jackson #Pollock: Blind Spots @tateliverpool w/ @sstraine. Sending all best wishes for the opening https://t.co/3J4cJY0eDP",happy
613420593233444865,"Can you help @_TheWhitechapel raise £1 million by July 2015! Visit http://t.co/kBlVRKKMjI #artsfunding #retweet http://t.co/LUgZtKQBgJ",nocode
614038714075979776,"@NationalGallery Hey :) Appreciate if u check out my first release. https://t.co/rLWjdHBHMr #electronicmusic #darkstars",not-relevant
611636966325624832,"An article on @britishmuseum research featuring @Amesemi  https://t.co/2ips2hhice",nocode
614483658666287105,"#LoveWins (from the @britishmuseum) http://t.co/WPw3pvXD9h",happy
613991846818267136,"Join the #PCS @NationalGallery protest tmrw in Trafalgar Sq from 5pm &amp; back the strikers who are out until 2 July http://t.co/xICZXra1Rf",nocode
614420982191771648,"Magic Carpet Storytelling @NationalGallery Sun morning https://t.co/Zm26YMKoSV #kidsinmuseums #familydayout #weekend #whatson #london #art",nocode
614391409299357696,"here for the second day in a row because you can never finish looking at the exhibits (at @BritishMuseum) https://t.co/clRvfPco8w",happy
611808893300277248,"@JillianLevick @FitzMuseum_UK I'm on the science park if you want to grab a coffee!",not-relevant
611650306762502144,"@guillermosolana @museothyssen Gotthard #Schuh  Boys viewing Agnolo #Bronzino’s Allegory at @NationalGallery 1937 http://t.co/pm6uzO0vCa",nocode
611493060548104192,"#AskTheGallery @NationalGallery Dear director, i really need to know... http://t.co/UiZDnDi9FN",nocode
615253895946850304,"Here's a reliquary head of St Eustace from @BritishMuseum. It had bits from 9 saints in there (allegedly)! http://t.co/FDkMuDULwv",happy|surprise
615225802985222144,"@ACSArtists @YSculpture @HepworthGallery Duccio | Caro display open now @NationalGallery http://t.co/6Crm3XRaz4 http://t.co/FQjHWlV47J",nocode
613986003922092032,"Off to @britishmuseum for #definingbeauty wanted to go for ages finishes next week",happy
612973470595555328,"It's #MolluscMonday at @RAMMuseum Sea slugs by PH Gosse. More here: http://t.co/yqrfOmXsgK http://t.co/w4PTz5Yf4b",nocode
612288162719731716,"Summer at the Museums Gets Ready for Take Off! http://t.co/02BPVyy0Zi via @camunivmuseums",happy
614022002387587072,"The Spark: week of free workshops on social justice/debt @SparkSpaceLdn @dropthedebt @_TheWhitechapel 20-26 July http://t.co/NOoKaYHoNp",nocode
611522501437489152,"@britishmuseum Care to share the story of ""Waterloo Teeth""?",nocode
613721407843733504,"Great article about the wonderful @tateliverpool http://t.co/hr9qlUIYDn @VLBiz @VisitLiverpool @itsliverpool @LiverpoolLEP @bisnorthwest",happy
612944903937458176,"Practising Artist required to run workshops @PlymouthMuseum http://t.co/WKfkJusLWX Quote required. Deadline: Fri 26 June #artopps",nocode
612208698925035521,"@britishmuseum One of my best London memories, thank you 😀",happy
611589336392433664,".,@PenguinUKBooks @aroberts_andrew @britishmuseum allezlesbleus http://t.co/soJHbrfIku",nocode
612952984868270080,"@NationalGallery I used this portrait to explain to staff about symbolism and art of knowing your client. The clues are all there! Love it",happy
611534117591629825,"@britishmuseum Incredible!",happy
610766050431488000,"#Portrait of #WilhelmSasnal © by Gabriela Fulanty http://t.co/JtrXRMIKJQ #photography #artwork #art @_TheWhitechapel http://t.co/RFO4ssg1EK",nocode
615414956532629504,"@britishmuseum It was correct.",nocode
613759236963725312,"Farron Gorey selfies before his performance at Mbantua Festival, Alice Springs #IndigenousAustralia @britishmuseum http://t.co/MegmEIXUdg",nocode
614473406675873792,"Strikers at @Shell -sponsored @NationalGallery protest against #privatisation #kayaktivists #ShellNo @NaomiAKlein http://t.co/CW6wyEw8Mo",angry
610755488372948992,"@jadeflahertyxo @tateliverpool obviously! I'll come home next month for it. Yay",happy
610753318646874112,"@NationalGallery @NPGLondon @pcs_union I won't be seeing the Goya. After 50 years of pictures NGL on my pariah list until Candy reinstated",angry
611511398447874048,"@britishmuseum @aroberts_andrew #Waterloo200 So then: With communication being awful and battle fields open for even beer sellers: why did /",nocode
611839505046372352,"#ff @FightingCocksWA @FryArtGallery @FitzMuseum_UK @SWTFootballClub @force36ltd @Flightplan_UK @SaffronWaldenGC @GiveBloodNHS @Gouldspetshop",nocode
614027213432877056,"@britishmuseum: .@britishlibrary opened at St Pancras #onthisday in 1998! Learn more about our shared history http://t.co/XiTG7N3pVZ",nocode
614010612105015296,"@britishmuseum @LisaGalvin_BM Beautifully Balanced #BeeArticle. I know of being stung while in trance. I swotted 'bees' with Jackal's tail",nocode
615170228499152902,"I'm at @BritishMuseum in London, Greater London https://t.co/mvYoUVob2X",nocode
612179473656643585,"@britishmuseum Enchanting mythologically inspired Renaissance jewellery! ~ ""WoW!"" I love the mermaid riding a seahorse &lt;3",happy
615485762272894976,"@tateliverpool Member's Preview of #JacksonPollock #BlindSpots yesterday at #TateLiverpool FANTASTIC exhibition - congratulations!",happy
615484810715381760,"@lisamaythomas &amp; dancers have arrived @ICIABath! Glad to have you in residence till Touch Diraies premier 9th July https://t.co/MriDjrhCbN",happy
613670440733536256,"Neil MacGregor @britishmuseum delivering #QueensLecture @TUBerlin today on ""Symbols of a Nation"": http://t.co/gh3mruLEXW #QueenInGermany",nocode
614152172805169152,"Visited the #SocialFabric exhibit today at @RAMMuseum. So much culture and history in one room 🌿#MegaInspiration http://t.co/GOnFu38RFt",happy
613653815208869889,"@britishmuseum Kids (and their parents) can discover Henry VIII 's life and his fellow Francis I of France https://t.co/3fiktDmDau",nocode
615193477362642944,"View from @tateliverpool @CruiseLpool @lpoolwaterfront @LivEchonews @scousescene http://t.co/8UHPjU85Uy",nocode
613673644846399492,"#JamesRichards install @_TheWhitechapel pairs Bacon’s Study for a Portrait W sounds of silence http://t.co/hPsd2G6OXp http://t.co/ukIHP9tvi2",nocode
608672178234646529,"My kids have special names for @CamUnivMuseums . Mike the Knight Museum, Dinosaur Museum &amp; Museum of Cold Places #LoveMuseums #Cambridge",happy
613047941008371713,"@britishmuseum:King of England Edward I born #onthisday in 1239. amedieval seal from his reign http://t.co/kHXKruIHaE http://t.co/wzYKEoF8zY",nocode
614761360887562241,"Why Jackson #Pollock gave up painting... http://t.co/bSdG9u4sjZ MUST: 'Blind Spots' at @tateliverpool, 30 Jun-18 Oct http://t.co/WxX9pONqqT",nocode
613675563308437504,"@DyingMatters Lessons in Death and Living @NationalGallery reflects on relevance of paintings of death for us today http://t.co/fS8dtBot3Z",nocode
614016152612786176,"@CarolineLawrenc @britishmuseum They're so cute!",happy
611543759545856000,"@britishmuseum @thehistoryguy Gosh periscope is definitely on trend. High profile people using it and I have not even tried it yet.",surprise
611922717428813825,"Breathtaking display @britishmuseum but nothing makes me swoon like the Barberini Faun #DefiningBeauty http://t.co/gInGd7Vcel",happy
611620385813966848,"@eguilbs I forget the correct hashtag, but was about how the @britishmuseum could move towards a better future in the digital age. Was cool!",happy
612643045146636290,"@BonVoyageurs @britishmuseum Beautiful post!",happy
615141532065234944,"The @NationalGallery - a perfect haven on a rainy London Sunday",happy
611577913431982080,"@HistoryLibya @britishmuseum الله اكبر علي الليبين",nocode
611094972775931904,"Blog post: #AsktheGallery how not to engage with an angry audience. @NationalGallery brushes questions aside http://t.co/kfTCCyxFAD",angry
613920998761467904,"The Astronomers of Babylon (explorable website) by @britishmuseum http://t.co/XSyJcM1ua8 http://t.co/NqoViXK22h",nocode
611529505824481280,"@PenguinUKBooks @aroberts_andrew @britishmuseum Did Napoleon's uniform survive... &amp; if so, where is it now?",nocode
610574870339022849,"Day 1 of filming today... I will be visiting @tateliverpool @SlaveryMuseum @MuseumLiverpool and many more places! #vlog #day1",happy
614964696899305472,"@britishmuseum Great update! It's now featured on on http://t.co/3r5WPxT0Jc http://t.co/vBECDK2bj5",happy
611536375205232640,"@britishmuseum  '　　,⌒ 、 ＿／/＿_\＼＿ '乛彡ㅎ_ㅎ 乛 ,,= 乀_-丿=,、 ／/ \＼^　\＼ ＼二:\ ＼:)/／ 　/' ／^＼ \ （／\ ｜ /＼) .　/二｜二\ 　　_|｜|_ 　（＿/\＿) #Waterloo200",nocode
610573518774870016,"Take a virtual tour of 18 rooms at the @NationalGallery http://t.co/zqKc4oIAnZ #museos",nocode
613744983036669952,"@tate_kids @Tate_StIves 💘💘💘",not-relevant
614345905555251200,"Exhibition sounds fab - #photographs #indigenous #Siberia #Mongolia @MAACambridge #sensory #relational #knowledge https://t.co/VGC0o9HHpA",happy
611897165867286528,"More on Napoleon by @aroberts_andrew at the @britishmuseum tonight at 6.30pm @KingsCollegeLon @kingshistory http://t.co/U0E1kRX9GO",nocode
612338324041302016,"@vexxxed yes please! Saw his show @_TheWhitechapel years ago.",happy
615476596229730304,"Wimbledon join @Disney and the @NationalGallery in the list of destinations that are clamping down on selfie sticks http://t.co/gQH8PSmn4A",nocode
611798292582821888,"@CamUnivMuseums to take part in Subject Taster Week in Sept for post 16 students https://t.co/zvUIt6wGpk http://t.co/BpK9x0TWGV",nocode
611813165534461952,"@BMAGcurators @NationalGallery @artfund @HelenHillyard @BM_AG",nocode
614183552159207426,"#donottouch @britishmuseum (not the real one - promise!) http://t.co/FCZSLOixQr",happy
612600345085095936,"@elginism does it mean the @britishmuseum justifies Elgin's theft as he was protecting the #Sculptures from the Ottomans occupation of #GR?",nocode
613976048229838848,".@Bobstaah @NationalGallery thanks Bobby. I'm heading to London in a couple of weeks - I'll take a look. ELC",happy
614440956088164354,"#DefiningBeauty at @britishmuseum looks at how ancient Greeks used human body as object of beauty &amp; bearer of meaning http://t.co/Rb5NMTLYql",nocode
614418538820993024,"@britishmuseum Omg, he looks totally like Al Pacino! http://t.co/jHgsdUsFCn /@schriftart",surprise
612955186915614720,".@UNESCO @foreignoffice @EFittonBrown @UKinYemen @UKinSaudiArabia @MatthewRycroft1 @JaneMarriottFCO @britishmuseum  https://t.co/HkdtDAdLTa",not-relevant
610391914622357504,"Are the Rothschild bronzes by #Michelangelo?@FitzMuseum_UK is holding a conference to find out http://t.co/X11IZD0uts http://t.co/QM0K31ZmTM",nocode
611119970391461888,"BAM construction wins contract to extend and refurbish Tate St Ives  http://t.co/zC6ephBlVE @Tate_StIves #StIves... http://t.co/vgE6I5avrn",nocode
611443712686706688,"We hope that Y12 history of art pupils enjoy their visit to @kettlesyard today",happy
614453256945803264,"@britishmuseum Thank you very much!",happy
613755654436712448,"@NationalGallery If you studied the OU's Introduction to Humanities, you'll know this painting well",nocode
613621888040992768,"Researcher @Mona3Dimaging discussed 3D imaging cultural heritage on our #engineering pod https://t.co/XAkzb1Ikzw @3D_Digi_SI @britishmuseum",nocode
611533211928240128,"@britishmuseum @CFontainebleau @MuseeArmee  I picture it waiting to be rescued from an ancient attic....thank you!",happy
612859756248629249,"@GurmeetKaur6 @britishmuseum tx",nocode
611239444046327808,"I just told @tate @britishmuseum @NPGLondon &amp; @RoyalOperaHouse to #DropBP Sponsorship. Join me: http://t.co/gmbtUDKh6m",angry
612717800612868096,"@GraziaMgb616 @britishmuseum la prossima volta? 😭😭😭😭 alla fine i libri fanno male??dove lo trovo un jamie??nemmeno uno vagamente simile....",nocode
613115872434094080,"War, by Henri Rousseau 1891 Oil on Canvas (@NationalGallery) http://t.co/Pxkw82CFln",nocode
613728108491968512,"St Botolph's Priory, remains of Tudor #Colchester “@britishmuseum: Henry VIII was crowned king #onthisday in 1509."" http://t.co/CuwQ06J2Nw",nocode
611531981696946177,"@TessaK3 @britishmuseum The shit of kings frightened by Napoleon.",nocode
611618374133661696,"@britishmuseum thank you for a fascinating scope",happy
611619022472355840,"@britishmuseum interesting #periscope broadcast with @thehistoryguy - but landscape format very difficult to view on phones - please amend",happy|sad
613302757110452224,"Pretty cool #curator up right now at the Polar Museum in Cambridge @CamUnivMuseums http://t.co/4nPmeW5we7 (pun semi-intended...)",happy
614166092777439232,"I've won two free tickets to the private viewing of the Jackson Pollock exhibition @tateliverpool can't wait!!!!! 😊",happy
615469080980664320,"Who's going to the Jackson Pollock PV @tateliverpool tonight? Great @Guardian piece on why he gave up painting: http://t.co/VnN7vZK1af",happy
613710898994221058,"@britishmuseum Состояние - фантастика, 14-й век !!!",not-relevant
614840376877318144,"QT“@britishmuseum: New on the blog: Richard Parkinson discusses sexual identity #Pride2015 http://t.co/yJrbgstgeB http://t.co/nxi8KZc9tY”",nocode
611949953301282816,"Now for the keynote of the Piero della Francesca conference, by James R. Banker @NationalGallery @CourtauldStudy",nocode
610743773128228865,"It's a great day to #AskTheGallery with both @NationalGallery &amp; @Tate opening their Twitter doors for live questions&gt; http://t.co/tYH5tk8k4x",happy
614730474192281601,"@DorothyJonesDJ @Gilleeece @Arch_Archive If open &amp; I was in London I would have a nose at http://t.co/PlXdJbfnR1 or always  @britishmuseum",nocode
611453812591595520,"@NationalGallery @CMorosiere real sisters",not-relevant
